round,step,elapsed_sec,selected_agent,obs_1,obs_2,ai_macro_action,ai_macro_name,ai_primitive_action,human_action,human_action_label,reward,done,info
1,164,41.07,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.4, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.4, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.2, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.2, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,0,RIGHT,-1.0,False,"{""cur_mac"": [1, 0], ""mac_done"": [true, true], ""collision"": []}"
1,165,41.321,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.2, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.2, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.2, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.2, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,166,41.572,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.2, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.2, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,2,LEFT,-1.0,False,"{""cur_mac"": [1, 2], ""mac_done"": [true, true], ""collision"": []}"
1,167,41.821,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,168,42.072,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,169,42.323,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,170,42.574,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,171,42.825,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,172,43.075,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,3,UP,-1.0,False,"{""cur_mac"": [1, 3], ""mac_done"": [true, true], ""collision"": []}"
1,173,43.325,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,174,43.575,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.4, 1.0, -0.4, 0.4, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.2, 1.0, -0.4, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,0,RIGHT,-1.0,False,"{""cur_mac"": [1, 0], ""mac_done"": [true, true], ""collision"": []}"
1,175,43.826,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.2, 1.0, -0.4, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.2, 1.0, -0.4, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,176,44.076,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.2, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.4, 0.2, 1.0, -0.4, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.2, 0.2, 1.0, -0.2, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,1,DOWN,-1.0,False,"{""cur_mac"": [1, 1], ""mac_done"": [true, true], ""collision"": []}"
1,177,44.326,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.4, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, -0.2, 0.2, 1.0, -0.2, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.6, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, 0.0, 0.2, 1.0, 0.0, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,1,DOWN,-1.0,False,"{""cur_mac"": [1, 1], ""mac_done"": [true, true], ""collision"": []}"
1,178,44.577,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.6, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, 0.0, 0.2, 1.0, 0.0, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.6, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, 0.0, 0.2, 1.0, 0.0, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,4,STAY,-1.0,False,"{""cur_mac"": [1, 4], ""mac_done"": [true, true], ""collision"": []}"
1,179,44.827,1,"[0.6, 0.4, 1.0, 0.0, 0.0, 0.6, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, 0.0, 0.2, 1.0, 0.0, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]","[0.6, 0.4, 1.0, 0.0, 0.0, 0.6, 0.6, 0.0, 1.0, -0.2, 0.0, 1.0, 0.2, 0.2, 1.0, 0.2, 0.2, 1.0, -0.2, 0.0, 1.0, -0.6, 0.2, 0.0, 0.2, 0.0]",6,deliver 1,1,1,DOWN,-1.0,False,"{""cur_mac"": [1, 1], ""mac_done"": [true, true], ""collision"": []}"
